,LSOA,crime_per_1000,Postcode,LSOA2,Latitude,Longitude
346,E01000355,39.8406374501992,DA7 5BZ,E00001755,51.467384,0.149437
347,E01000356,55.90256089943785,DA7 4QW,E00001760,51.464436,0.133102
348,E01000357,31.335149863760215,DA7 4TG,E00001730,51.465294,0.12649000000000002
349,E01000358,39.04358353510896,DA7 4NQ,E00001759,51.465025,0.14471900000000001
350,E01000359,42.74509803921569,DA7 5LD,E00001733,51.474553,0.133617
351,E01000360,312.75720164609055,DA6 8EU,E00001773,51.457767,0.132906
352,E01000361,24.872448979591837,DA6 8ZW,E00001775,51.455337,0.131022
353,E01000362,365.7894736842106,DA6 8NA,E00001783,51.452108,0.13894700000000001
354,E01000363,41.20498614958449,DA5 1QQ,E00001790,51.449141,0.14138399999999998
355,E01000364,38.17504655493482,DA6 7PF,E00001791,51.450695,0.152266
356,E01000365,55.393586005830905,DA7 4LW,E00001793,51.463435,0.149036
357,E01000366,41.640962368908085,DA7 9ER,E00001764,51.463202,0.134729
358,E01000367,86.51841556636552,DA8 3HU,E00001799,51.472365,0.17585
359,E01000368,55.01930501930502,DA8 3PD,E00001802,51.469854999999995,0.17394500000000002
360,E01000369,46.73182651191203,DA8 3NQ,E00001800,51.471495000000004,0.16259
361,E01000370,55.99755201958384,DA7 6PU,E00001798,51.467831,0.161798
362,E01000371,26.71990171990172,DA7 6QT,E00001812,51.466915,0.169054
363,E01000372,58.80697805289814,DA8 3AX,E00001819,51.477393,0.174837
364,E01000373,99.48186528497409,DA8 3RP,E00001827,51.473186,0.178597
365,E01000374,89.94197292069632,DA1 4QG,E00001836,51.457683,0.19831400000000002
366,E01000375,67.11409395973155,DA1 4FS,E00001842,51.451406,0.190614
367,E01000376,68.74602164226607,DA1 4TS,E00001832,51.456114,0.186521
368,E01000377,54.111033028812365,DA1 4JL,E00001841,51.453984999999996,0.18154
369,E01000378,204.0980313378867,DA1 4BX,E00001845,51.45156,0.168787
370,E01000379,41.83733177296665,DA1 3QG,E00001853,51.447416,0.180334
371,E01000380,44.33497536945813,DA1 4RD,E00001863,51.462293,0.181159
372,E01000381,52.5,DA5 2AW,E00001877,51.433583,0.150267
373,E01000382,42.91044776119403,DA144NJ,E00001903,51.433285,0.11621300000000001
374,E01000383,71.04736490993996,DA145NQ,E00001872,51.423553999999996,0.13214700000000001
375,E01000384,43.47826086956522,DA146SF,E00001868,51.418009999999995,0.115507
376,E01000385,103.44827586206897,DA145HJ,E00001895,51.418582,0.118683
377,E01000386,123.86215864759428,DA145PE,E00001875,51.417527,0.118333
378,E01000387,28.785982478097623,DA144PE,E00001902,51.432774,0.123599
379,E01000388,41.967213114754095,DA162AF,E00001915,51.460719,0.109895
380,E01000389,54.66428995840761,DA6 8BX,E00001917,51.459345,0.129208
381,E01000390,43.92156862745098,DA5 1DT,E00001928,51.449740000000006,0.126746
382,E01000391,30.455351862803074,DA162JZ,E00001921,51.454007,0.10408699999999999
383,E01000392,151.06874638937032,DA163AA,E00001907,51.462922999999996,0.10837000000000001
384,E01000393,71.42857142857143,DA161SF,E00001909,51.460828,0.119344
385,E01000394,51.78326474622771,DA7 4HB,E00001908,51.460674,0.126851
386,E01000395,72.81903388608507,DA163RS,E00001955,51.466846999999994,0.086608
387,E01000396,29.098651525904895,DA162QT,E00001940,51.46135,0.089237
388,E01000398,34.005037783375315,DA163NG,E00001945,51.471216,0.096772
389,E01000399,43.28732747804266,DA163NP,E00001952,51.467197,0.092168
390,E01000400,49.050632911392405,DA163UA,E00001960,51.468051,0.100745
391,E01000401,59.03749300503637,DA163DX,E00001963,51.467619,0.11027100000000001
392,E01000402,56.24227441285538,DA176ZZ,E00001990,51.486908,0.15482100000000001
393,E01000403,308.7686567164179,DA8 1SB,E00002003,51.481278,0.18012
394,E01000404,106.6470340765671,DA8 1AN,E00166770,51.485534,0.171796
395,E01000405,89.42240779401531,DA8 1AS,E00001991,51.485909,0.170964
396,E01000406,99.36708860759494,DA8 1DB,E00001992,51.484546,0.164893
397,E01000407,62.5,DA8 1EU,E00001978,51.479378999999994,0.158369
398,E01000408,118.11023622047244,DA8 1BP,E00001986,51.488245,0.165241
399,E01000409,21.021021021021024,DA162JN,E00002026,51.455909000000005,0.103844
400,E01000410,39.20972644376899,DA162PE,E00002017,51.457803999999996,0.088398
401,E01000411,29.209621993127147,DA162NP,E00002007,51.454260999999995,0.09945
402,E01000412,41.61849710982659,DA162QG,E00002019,51.45817,0.08503200000000001
403,E01000413,58.00898203592814,DA158RJ,E00002034,51.452106,0.10129400000000001
404,E01000414,150.90484530064217,DA162DH,E00002014,51.461420000000004,0.10693299999999999
405,E01000415,31.62450066577896,DA162PS,E00002012,51.461021,0.091583
406,E01000416,128.28535669586987,SE2 9SA,E00002048,51.493353000000006,0.12144300000000001
407,E01000417,67.4531155474894,SE2 0AE,E00002052,51.482490999999996,0.12284
408,E01000418,40.76923076923077,SE2 9HB,E00002045,51.490515,0.122708
409,E01000419,39.91596638655462,DA7 5SQ,E00002056,51.477802000000004,0.125574
410,E01000420,30.13609850939728,SE2 0DH,E00002055,51.481519,0.13428800000000002
411,E01000421,31.079234972677597,DA7 5NT,E00002066,51.475729,0.135703
412,E01000422,58.83947939262473,DA184BT,E00002040,51.495073,0.128741
413,E01000423,24.746571258199165,SE9 3WD,E00002099,51.434176,0.076472
414,E01000424,36.04651162790698,DA157LA,E00002096,51.433181,0.100008
415,E01000425,23.269012485811576,DA157NH,E00002097,51.432045,0.08403
416,E01000426,46.60252555622369,DA157JJ,E00002077,51.431199,0.089645
417,E01000427,42.7394438722966,DA146RX,E00002080,51.427890000000005,0.093637
418,E01000428,106.72268907563024,DA146NJ,E00002086,51.426879,0.097374
419,E01000429,102.85891858297079,DA8 2QA,E00002114,51.476828999999995,0.191573
420,E01000430,71.6921454928835,DA8 9DP,E00002111,51.476455,0.195702
421,E01000431,77.61627906976744,DA8 2PX,E00002113,51.474708,0.184789
422,E01000432,128.02663438256658,DA8 2HR,E00002129,51.470254,0.185858
423,E01000433,102.6438569206843,DA8 3PR,E00002130,51.470988,0.182178
424,E01000434,69.3407960199005,DA8 2QE,E00002110,51.470715000000006,0.197745
425,E01000435,99.2063492063492,DA8 2EG,E00002134,51.466615999999995,0.18271800000000002
426,E01000436,26.059564719358534,DA7 5HD,E00002146,51.473225,0.141346
427,E01000437,46.42313546423135,DA8 1NL,E00002161,51.476449,0.149921
428,E01000438,48.167848699763596,DA8 1HA,E00002171,51.475578999999996,0.158636
429,E01000439,118.39323467230443,DA8 3HD,E00002158,51.474061999999996,0.162395
430,E01000440,35.91549295774648,DA7 5PS,E00002153,51.471851,0.145155
431,E01000441,74.19547079856973,DA8 3HB,E00002152,51.472705,0.161841
432,E01000442,30.98159509202454,DA176LY,E00002159,51.477878999999994,0.147972
433,E01000443,38.669760247486465,DA5 3LQ,E00002198,51.438387,0.126967
434,E01000444,28.245192307692307,DA5 2AU,E00002196,51.437006,0.164615
435,E01000445,43.531575720416924,DA5 3LG,E00002195,51.438742,0.12725699999999998
436,E01000446,33.37531486146096,DA5 3NQ,E00002184,51.440816999999996,0.128864
437,E01000447,130.53097345132744,DA5 1NJ,E00002204,51.447132,0.152386
438,E01000448,29.757531227038942,DA5 3JS,E00002189,51.439809999999994,0.137739
439,E01000449,43.52094240837697,DA5 1HA,E00002183,51.442597,0.142719
440,E01000450,51.93370165745856,DA7 5SU,E00002227,51.475516,0.122156
441,E01000451,32.34265734265735,DA161DP,E00002230,51.473612,0.12054100000000001
442,E01000452,23.9251040221914,DA7 5QP,E00002233,51.473589000000004,0.125278
443,E01000453,32.797858099062914,DA161LN,E00002214,51.468851,0.12173099999999999
444,E01000454,56.767158434894164,DA161HG,E00002238,51.471105,0.11646500000000001
445,E01000455,36.37413394919169,DA161NA,E00002222,51.464523,0.11343900000000001
446,E01000456,25.867937372362153,DA161JT,E00002216,51.467027,0.12166099999999999
447,E01000457,140.79706345044573,DA144DT,E00002259,51.427285,0.10332000000000001
448,E01000458,36.71328671328671,DA144FH,E00002256,51.430639,0.11534200000000001
449,E01000459,49.8041410184667,DA146HR,E00002266,51.424949,0.106708
450,E01000460,36.342769701606734,DA159BS,E00002269,51.440532,0.10381300000000002
451,E01000461,36.72486453943408,DA144JT,E00002250,51.433207,0.11206600000000001
452,E01000462,100.05868544600939,DA150BF,E00002272,51.43585,0.101123
453,E01000463,21.8408736349454,DA158BA,E00002245,51.437107,0.09417400000000001
454,E01000464,56.040268456375834,DA184HD,E00002307,51.492318,0.135383
455,E01000465,61.286407766990294,DA184HQ,E00002301,51.493906,0.137042
456,E01000466,84.82676224611708,DA184DR,E00002297,51.496691999999996,0.130214
457,E01000467,57.34870317002882,SE288QQ,E00002283,51.511438,0.12141800000000001
458,E01000468,46.51550516838946,SE288RX,E00166766,51.512523,0.126052
459,E01000469,46.32768361581921,SE288NH,E00002294,51.506651,0.127047
460,E01000470,93.16770186335403,SE2 9AF,E00002298,51.497439,0.12376500000000001
461,E01000471,30.50640634533252,HA0 1NB,E00002321,51.53791,-0.289718
462,E01000472,168.51980542043086,HA0 1HA,E00174705,51.536259,-0.298619
463,E01000473,96.85505925250685,HA0 4GJ,E00002313,51.539224,-0.296562
464,E01000474,28.445316331535064,HA0 4NY,E00002329,51.546707,-0.297292
465,E01000475,85.43078412391094,HA0 1EG,E00174724,51.539896,-0.301367
466,E01000476,42.48554913294797,HA0 1NX,E00002315,51.541388,-0.28467
467,E01000477,72.52475247524752,HA0 1NG,E00002319,51.538365999999996,-0.288331
468,E01000478,65.11350059737156,HA0 1RZ,E00002340,51.540849,-0.291497
469,E01000479,61.14214773432651,NW9 8PS,E00002363,51.569395,-0.270918
470,E01000480,44.9886104783599,HA9 9QU,E00002362,51.570182,-0.283442
471,E01000481,47.28877679697352,HA9 9XW,E00002369,51.564997999999996,-0.273379
472,E01000482,165.761791652528,HA9 9UN,E00174733,51.563561,-0.273448
473,E01000483,104.90463215258855,HA9 9BP,E00002376,51.562129,-0.266
474,E01000484,67.76180698151951,HA9 8TY,E00002345,51.575678,-0.288488
475,E01000485,43.44677769732078,HA9 9TG,E00002346,51.575953999999996,-0.28956
476,E01000486,35.862477771191465,HA9 9SX,E00002347,51.573094,-0.291991
477,E01000487,76.4033264033264,HA9 9TA,E00002350,51.576099,-0.291503
478,E01000488,61.01376720901126,NW2 5EY,E00002413,51.545341,-0.22691999999999998
479,E01000489,81.55339805825243,NW103HE,E00002395,51.539125,-0.21791799999999997
480,E01000490,170.1492537313433,NW6 7QX,E00002420,51.544965000000005,-0.206326
481,E01000491,65.84877315973961,NW6 7YF,E00002384,51.543978,-0.212941
482,E01000492,60.49960967993755,NW103EJ,E00002389,51.541845,-0.22293200000000002
483,E01000493,41.64152082076041,NW103AN,E00002404,51.538028999999995,-0.22744899999999998
484,E01000494,65.21739130434783,NW6 7AX,E00002392,51.545863,-0.220468
485,E01000495,122.50623441396509,NW2 4DF,E00002410,51.545421999999995,-0.212711
486,E01000497,142.19919401266552,NW2 6YR,E00002452,51.562551,-0.224491
487,E01000498,102.87813839559094,NW2 7JX,E00002427,51.568117,-0.24177600000000002
488,E01000499,112.80137772675086,NW2 7HD,E00002425,51.568690000000004,-0.23683400000000002
489,E01000501,61.26798082045818,NW2 6EE,E00002437,51.565334,-0.231337
490,E01000502,115.73111573111574,NW2 7RS,E00002440,51.562767,-0.245402
491,E01000503,75.75757575757576,NW2 6QU,E00002453,51.562334,-0.228582
492,E01000504,65.40447504302927,NW2 4PY,E00002477,51.550359,-0.22635
493,E01000505,48.73752201996477,NW101LR,E00002482,51.551282,-0.232127
494,E01000506,141.62971175166297,NW102UT,E00002468,51.552167,-0.246748
495,E01000507,48.74401913875598,NW101JD,E00002463,51.554634,-0.230208
496,E01000508,119.00145419292294,NW109NN,E00002485,51.548697,-0.24682300000000001
497,E01000509,75.51020408163265,NW2 7RE,E00002489,51.56158,-0.247179
498,E01000510,240.91721262656344,NW2 7RU,E00002494,51.559871,-0.244792
499,E01000511,84.24087123638694,NW101AB,E00002459,51.5569,-0.244546
500,E01000512,60.311284046692606,NW101LQ,E00002470,51.554762,-0.2417
501,E01000513,36.28048780487805,NW9 0RR,E00002530,51.583914,-0.250636
502,E01000514,39.72422849638871,NW9 0UU,E00002504,51.586118,-0.259169
503,E01000515,98.05510534846029,NW9 0BZ,E00002512,51.583449,-0.266545
504,E01000516,118.9078097475044,NW9 0NB,E00002525,51.588174,-0.259552
505,E01000517,85.9325270528326,NW9 9DX,E00002503,51.585595,-0.2755
506,E01000518,55.75647980711272,NW9 0XF,E00002514,51.583917,-0.25931
507,E01000519,46.338965693804404,NW9 8JE,E00002524,51.576312,-0.263094
508,E01000520,64.22287390029325,NW9 0WT,E00002497,51.587803,-0.26063400000000003
509,E01000521,153.8133787814231,NW104TX,E00002545,51.540075,-0.252332
510,E01000522,74.30664573521717,NW103UD,E00002532,51.542339,-0.24317399999999997
511,E01000523,130.2281368821293,NW104EG,E00002541,51.540842,-0.247731
512,E01000524,208.4942084942085,NW109AJ,E00002548,51.537081,-0.252345
513,E01000525,96.07543323139653,NW100WE,E00002556,51.533954,-0.248298
514,E01000526,92.95154185022027,NW109PG,E00002559,51.546091,-0.24990900000000002
515,E01000527,78.56161245991755,NW109TJ,E00002561,51.545809000000006,-0.247915
516,E01000528,72.10884353741497,NW109EW,E00002536,51.542598,-0.255739
517,E01000530,59.095860566448806,NW103BH,E00002585,51.536742,-0.232748
518,E01000531,68.92577224527433,NW105NR,E00002605,51.531673,-0.229931
519,E01000532,96.88264058679707,NW105QA,E00002575,51.530778999999995,-0.22734200000000002
520,E01000533,144.07866609662247,NW103ZN,E00002581,51.538849,-0.240727
521,E01000534,47.54873006497342,NW103RS,E00002578,51.539237,-0.237828
522,E01000535,85.86316266425013,NW105XW,E00002586,51.536346,-0.24167399999999997
523,E01000536,86.32425742574257,HA3 0EL,E00002613,51.581974,-0.31033499999999997
524,E01000538,45.006570302233904,HA3 0JZ,E00002620,51.577822999999995,-0.299982
525,E01000539,35.32974427994617,HA9 9TS,E00002607,51.574884000000004,-0.295734
526,E01000540,38.434414668547255,HA3 0DD,E00002623,51.578082,-0.31040700000000004
527,E01000541,79.43925233644859,HA3 0XD,E00002626,51.586245,-0.30404200000000003
528,E01000543,124.59961563100578,NW9 9SL,E00002636,51.583259000000005,-0.279947
529,E01000544,54.485249849488255,NW6 5BD,E00002680,51.530192,-0.19531500000000002
530,E01000545,164.1371557054525,NW6 7PX,E00002687,51.544649,-0.20155
531,E01000546,80.69336521219367,NW6 7RR,E00002642,51.54058,-0.203052
532,E01000547,62.81978396816373,NW6 7UT,E00002645,51.539709,-0.20077899999999999
533,E01000548,173.26024785510012,NW6 7UG,E00002649,51.540213,-0.196721
534,E01000549,57.3215216258468,NW6 7RX,E00002657,51.537973,-0.202477
535,E01000550,109.54891622729936,NW6 3SS,E00002660,51.535984,-0.19475399999999998
536,E01000551,69.47791164658635,NW6 5DA,E00002672,51.532803,-0.20133900000000002
537,E01000552,77.9639175257732,NW6 5QD,E00002677,51.531338,-0.19851400000000002
538,E01000553,94.87882944673068,NW2 6SL,E00002735,51.558276,-0.222464
539,E01000554,55.55555555555555,NW2 6UY,E00002697,51.557021,-0.22746100000000002
540,E01000555,53.74592833876222,NW2 4LA,E00002702,51.554911,-0.230039
541,E01000556,175.63600782778866,NW2 6DG,E00002700,51.554831,-0.218257
542,E01000557,61.35291033036182,NW2 6LL,E00002704,51.554435999999995,-0.21825799999999998
543,E01000558,101.16731517509727,NW2 3BU,E00002708,51.552365,-0.21163099999999999
544,E01000559,95.67901234567901,NW2 4QF,E00002712,51.55218,-0.220135
545,E01000560,62.03241895261846,NW2 5QN,E00002714,51.551056,-0.215981
546,E01000561,82.10583742498636,NW2 3BF,E00002727,51.547569,-0.20494
547,E01000562,37.75811209439528,HA1 3SU,E00002760,51.564965,-0.328236
548,E01000563,60.833902939166094,HA0 3RA,E00002751,51.567628000000006,-0.318255
549,E01000564,69.58920907418761,HA0 3NF,E00002739,51.562707,-0.30432600000000004
550,E01000565,52.17669654289372,HA0 2NP,E00002738,51.560775,-0.321912
551,E01000566,30.42071197411003,HA0 3QQ,E00002761,51.566126000000004,-0.310042
552,E01000567,50.0,HA0 2PZ,E00002745,51.558896000000004,-0.323207
553,E01000568,175.78603511637402,HA3 0DG,E00002748,51.578916,-0.314692
554,E01000569,37.98701298701299,HA0 3SH,E00002754,51.56843,-0.317071
555,E01000570,60.10230179028133,HA9 7JW,E00002793,51.55856,-0.30048400000000003
556,E01000571,69.29269695227141,HA9 7XB,E00002795,51.558537,-0.297023
557,E01000572,25.903203817314246,HA9 8SE,E00002800,51.574121999999996,-0.307697
558,E01000573,36.29536921151439,HA9 8PN,E00002773,51.569832,-0.295865
559,E01000574,29.5836376917458,HA9 8RA,E00002805,51.571197999999995,-0.308209
560,E01000575,91.95710455764075,HA9 8NS,E00002806,51.570476,-0.292508
561,E01000576,63.03549571603427,HA9 8JT,E00002789,51.56257,-0.291794
562,E01000577,77.3174733388023,HA9 7TX,E00174553,51.562323,-0.297646
563,E01000578,113.35078534031413,HA9 8LL,E00002780,51.564991,-0.285773
564,E01000579,61.60990712074303,NW105TN,E00002818,51.530989,-0.22274899999999997
565,E01000580,116.5506958250497,NW6 6RS,E00002833,51.537537,-0.203402
566,E01000581,75.17822423849643,NW103EQ,E00002829,51.53782,-0.22020399999999998
567,E01000582,77.61027359017308,NW6 6SP,E00002847,51.533793,-0.21318099999999998
568,E01000583,112.50570515746234,W10 4BQ,E00002827,51.532787,-0.208535
569,E01000584,38.186157517899765,NW105JD,E00002843,51.534703,-0.22156599999999999
570,E01000585,46.388888888888886,NW105SE,E00002812,51.532503999999996,-0.22248800000000002
571,E01000586,142.57735996866433,NW105QX,E00002811,51.532615,-0.219081
572,E01000587,52.67753201396973,HA8 5HU,E00002857,51.596908,-0.26458899999999996
573,E01000588,162.6337831549558,NW9 0DZ,E00174699,51.594286,-0.262422
574,E01000589,125.95419847328243,NW9 9QT,E00174697,51.589387,-0.280221
575,E01000590,52.89532293986637,NW9 0RE,E00002868,51.591725,-0.27287100000000003
576,E01000591,120.598166907863,NW9 9WW,E00002881,51.587832,-0.275949
577,E01000592,66.52360515021459,HA8 5HX,E00002850,51.597278,-0.26404099999999997
578,E01000593,37.11387736284002,NW9 9TY,E00002862,51.593841999999995,-0.277425
579,E01000594,106.28019323671498,HA8 5PR,E00002861,51.595487,-0.281088
580,E01000595,82.03853325046613,NW108TJ,E00002893,51.541937,-0.256587
581,E01000596,91.26984126984127,NW108HB,E00002914,51.548592,-0.260919
582,E01000599,89.01515151515152,NW108NW,E00002897,51.538037,-0.259793
583,E01000600,322.00086617583366,NW107RU,E00174692,51.530879999999996,-0.273257
584,E01000601,330.6719893546241,NW109BZ,E00002907,51.547884,-0.25503200000000004
585,E01000602,87.74193548387096,NW100PB,E00002887,51.550483,-0.264755
586,E01000603,79.41550190597205,NW108TL,E00002910,51.551215,-0.260083
587,E01000604,64.35079726651482,NW100PL,E00002917,51.547871,-0.266874
588,E01000605,73.60248447204968,NW108RS,E00002924,51.543997999999995,-0.26581
589,E01000606,41.034288926363125,HA0 2TT,E00002966,51.556791,-0.333267
590,E01000607,31.88662533215235,HA0 3DJ,E00002937,51.556696,-0.311488
591,E01000608,119.47879858657244,HA0 3HS,E00174690,51.56175,-0.319077
592,E01000609,36.51019440493124,HA0 2RS,E00002958,51.557473,-0.326823
593,E01000610,48.691860465116285,HA0 2HN,E00002943,51.55219,-0.305251
594,E01000611,55.08771929824562,HA0 2FN,E00002941,51.554221000000005,-0.31827300000000003
595,E01000612,51.502145922746784,HA9 0RP,E00002950,51.551185,-0.307235
596,E01000613,41.80790960451977,HA0 3UZ,E00002932,51.558853000000006,-0.306431
597,E01000615,177.0771950500884,HA9 6ND,E00002979,51.552289,-0.27377399999999996
598,E01000616,68.1044267877412,HA9 8DA,E00002974,51.55734,-0.287691
599,E01000617,65.4178674351585,HA9 6QN,E00002991,51.550643,-0.2805
600,E01000618,46.69631512071156,HA9 6NW,E00002993,51.548738,-0.273836
601,E01000619,47.10851202079272,HA9 6JG,E00002988,51.549535,-0.271152
602,E01000620,46.88445251058681,HA9 6EH,E00002990,51.550429,-0.283667
603,E01000621,57.649667405764966,HA9 6HA,E00002997,51.546056,-0.278553
604,E01000622,53.386211104331906,NW100EY,E00003018,51.564101,-0.25403600000000004
605,E01000623,50.34722222222222,NW9 8HE,E00003008,51.572682,-0.26632
606,E01000624,46.29080118694362,NW9 8DR,E00003007,51.572838,-0.26110500000000003
607,E01000625,61.55861165684348,NW9 8TD,E00003014,51.56592,-0.26207600000000003
